source,target,isSourceSelected,isTargetSelected,frequency
ale,stick,0,0,3.0
ale,strawberry,0,0,13.0
ale,sugar,0,0,81.0
ale,sweetener,0,0,0.0
ale,syrup,0,0,8.0
ale,tabasco sauce,0,0,0.0
ale,taco seasoning,0,0,0.0
ale,taco seasoning mix,0,0,0.0
ale,tahini,0,0,0.0
ale,tarragon,0,0,0.0
ale,tartar,0,0,0.0
ale,tea,0,0,7.0
ale,tenderloin,0,0,1.0
ale,tenders,0,0,0.0
ale,tequila,0,0,1.0
ale,teriyaki sauce,0,0,0.0
ale,thighs,0,0,0.0
ale,thyme,0,0,6.0
ale,tofu,0,0,0.0
ale,tomato,0,0,1.0
ale,tomato juice,0,0,0.0
ale,tomato sauce,0,0,0.0
ale,tomato soup,0,0,0.0
ale,tortellini,0,0,0.0
ale,tortillas,0,0,0.0
ale,tuna,0,0,0.0
ale,turkey,0,0,0.0
ale,turmeric,0,0,1.0
ale,turmeric powder,0,0,0.0
ale,unsweetened cocoa powder,0,0,0.0
ale,vanilla,0,0,1.0
ale,vanilla essence,0,0,0.0
ale,vanilla extract,0,0,4.0
ale,vanilla ice cream,0,0,7.0
ale,vanilla instant pudding mix,0,0,0.0
ale,vegetable oil cooking spray,0,0,0.0
ale,vegetable shortening,0,0,1.0
ale,vegetable stock,0,0,0.0
ale,vegetables,0,0,1.0
ale,vermouth,0,0,1.0
ale,vinegar,0,0,11.0
ale,vodka,0,0,19.0
ale,wafers,0,0,0.0
ale,walnuts,0,0,0.0
ale,water,0,0,41.0
ale,watermelon,0,0,0.0
ale,wedge,0,0,3.0
ale,weed,0,0,0.0
ale,wheat germ,0,0,0.0
ale,whip,0,0,0.0
ale,whipped cream,0,0,0.0
ale,whipped topping,0,0,0.0
ale,whipping cream,0,0,2.0
ale,whiskey,0,0,2.0
ale,white cake mix,0,0,0.0
ale,wine,0,0,6.0
ale,wings,0,0,1.0
ale,worcestershire sauce,0,0,5.0
ale,wrappers,0,0,0.0
ale,yeast,0,0,2.0
ale,yellow cake mix,0,0,0.0
ale,yellow squash,0,0,0.0
ale,yogurt,0,0,2.0
ale,yolk,0,0,0.0
ale,zest,0,0,3.0
ale,zucchini,0,0,0.0
alfredo sauce,allspice,0,0,0.0
alfredo sauce,almond,0,0,1.0
alfredo sauce,almond extract,0,0,0.0
alfredo sauce,amaretto,0,0,0.0
alfredo sauce,apple,0,0,0.0
alfredo sauce,apple juice,0,0,0.0
alfredo sauce,applesauce,0,0,0.0
alfredo sauce,apricot,0,0,0.0
alfredo sauce,artichoke hearts,0,0,13.0
alfredo sauce,arugula,0,0,2.0
alfredo sauce,asparagus,0,0,5.0
alfredo sauce,avocado,0,0,3.0
alfredo sauce,baby spinach leaf,0,0,1.0
alfredo sauce,bacon,0,0,14.0
alfredo sauce,bacon bits,0,0,1.0
alfredo sauce,baguette,0,0,0.0
alfredo sauce,baking powder,0,0,0.0
alfredo sauce,banana,0,0,0.0
alfredo sauce,barbecue sauce,0,0,0.0
alfredo sauce,barley,0,0,0.0
alfredo sauce,basil,0,0,12.0
alfredo sauce,basil leaf,0,0,0.0
alfredo sauce,bay leaf,0,0,0.0
alfredo sauce,bean,0,0,0.0
alfredo sauce,beef,0,0,7.0
alfredo sauce,beef bouillon cube,0,0,0.0
alfredo sauce,beef stock,0,0,0.0
alfredo sauce,beer,0,0,0.0
alfredo sauce,beets,0,0,0.0
alfredo sauce,berries,0,0,0.0
alfredo sauce,biscuits,0,0,0.0
alfredo sauce,bisquick,0,0,0.0
alfredo sauce,bisquick baking mix,0,0,1.0
alfredo sauce,blackberries,0,0,0.0
alfredo sauce,blueberries,0,0,0.0
alfredo sauce,boneless chicken breast,0,0,4.0
alfredo sauce,boneless skinless chicken breast,0,0,21.0
alfredo sauce,bouillon,0,0,0.0
alfredo sauce,bourbon,0,0,0.0
alfredo sauce,bran,0,0,0.0
alfredo sauce,brandy,0,0,0.0
alfredo sauce,bread,0,0,5.0
alfredo sauce,breadcrumb,0,0,9.0
alfredo sauce,brisket,0,0,0.0
alfredo sauce,broccoli,0,0,11.0
alfredo sauce,broth,0,0,8.0
alfredo sauce,browns,0,0,1.0
alfredo sauce,buns,0,0,0.0
alfredo sauce,butter,0,0,31.0
alfredo sauce,buttermilk,0,0,0.0
alfredo sauce,butternut squash,0,0,1.0
alfredo sauce,cabbage,0,0,0.0
alfredo sauce,cacao,0,0,0.0
alfredo sauce,cajun seasoning,0,0,3.0
alfredo sauce,cake,0,0,0.0
alfredo sauce,candies,0,0,0.0
alfredo sauce,capers,0,0,1.0
alfredo sauce,capsicum,0,0,0.0
alfredo sauce,cardamom,0,0,0.0
alfredo sauce,carrot,0,0,10.0
alfredo sauce,cashews,0,0,0.0
alfredo sauce,catsup,0,0,0.0
alfredo sauce,cauliflower,0,0,2.0
alfredo sauce,cayenne,0,0,1.0
alfredo sauce,celery,0,0,2.0
alfredo sauce,cereal,0,0,0.0
alfredo sauce,cheese,0,0,143.0
alfredo sauce,cherry,0,0,0.0
alfredo sauce,chestnuts,0,0,0.0
alfredo sauce,chicken,0,0,22.0
alfredo sauce,chicken bouillon cube,0,0,0.0
alfredo sauce,chicken breast,0,0,16.0
alfredo sauce,chicken pieces,0,0,0.0
alfredo sauce,chicken stock,0,0,2.0
alfredo sauce,chickpeas,0,0,0.0
alfredo sauce,chile,0,0,0.0
alfredo sauce,chili,0,0,2.0
alfredo sauce,chili powder,0,0,3.0
alfredo sauce,chili sauce,0,0,0.0
alfredo sauce,chip,0,0,3.0
alfredo sauce,chives,0,0,1.0
alfredo sauce,chocolate,0,0,0.0
alfredo sauce,chops,0,0,1.0
alfredo sauce,choy,0,0,1.0
alfredo sauce,chuck,0,0,0.0
alfredo sauce,chunks,0,0,0.0
alfredo sauce,chutney,0,0,0.0
alfredo sauce,cider,0,0,0.0
alfredo sauce,cilantro,0,0,4.0
alfredo sauce,cilantro leaf,0,0,1.0
alfredo sauce,cinnamon,0,0,0.0
alfredo sauce,clams,0,0,1.0
alfredo sauce,clove,0,0,36.0
alfredo sauce,cocoa,0,0,0.0
alfredo sauce,cocoa powder,0,0,0.0
alfredo sauce,coconut,0,0,1.0
alfredo sauce,coffee,0,0,0.0
alfredo sauce,concentrate,0,0,0.0
alfredo sauce,condensed cream of chicken soup,0,0,0.0
alfredo sauce,condensed cream of mushroom soup,0,0,0.0
alfredo sauce,cooked chicken breast,0,0,2.0
alfredo sauce,cookies,0,0,0.0
alfredo sauce,cooking spray,0,0,1.0
alfredo sauce,coriander,0,0,0.0
alfredo sauce,coriander leaf,0,0,0.0
alfredo sauce,coriander powder,0,0,0.0
alfredo sauce,corn,0,0,6.0
alfredo sauce,corn flakes,0,0,1.0
alfredo sauce,cornflour,0,0,0.0
alfredo sauce,cornmeal,0,0,3.0
alfredo sauce,cornstarch,0,0,2.0
alfredo sauce,couscous,0,0,0.0
alfredo sauce,crabmeat,0,0,3.0
alfredo sauce,cracker,0,0,1.0
alfredo sauce,cranberries,0,0,0.0
alfredo sauce,cranberry juice,0,0,0.0
alfredo sauce,cream,0,0,0.0
alfredo sauce,cream of celery soup,0,0,0.0
alfredo sauce,cream of chicken soup,0,0,0.0
alfredo sauce,cream of mushroom soup,0,0,1.0
alfredo sauce,creamer,0,0,0.0
alfredo sauce,creole seasoning,0,0,3.0
alfredo sauce,crisco,0,0,0.0
alfredo sauce,crumb,0,0,0.0
alfredo sauce,crushed red pepper flakes,0,0,6.0
alfredo sauce,cucumber,0,0,1.0
alfredo sauce,cumin,0,0,4.0
alfredo sauce,cumin powder,0,0,0.0
alfredo sauce,currants,0,0,0.0
alfredo sauce,curry powder,0,0,1.0
alfredo sauce,dates,0,0,0.0
alfredo sauce,dill,0,0,3.0
alfredo sauce,dogs,0,0,1.0
alfredo sauce,dough,0,0,7.0
alfredo sauce,dried italian seasoning,0,0,3.0
alfredo sauce,dried onion flakes,0,0,0.0
alfredo sauce,dried oregano leaf,0,0,0.0
alfredo sauce,dried parsley flakes,0,0,1.0
alfredo sauce,dried thyme leaf,0,0,0.0
alfredo sauce,dry onion soup mix,0,0,0.0
alfredo sauce,egg,0,0,32.0
alfredo sauce,egg substitute,0,0,0.0
alfredo sauce,egg white,0,0,0.0
alfredo sauce,eggplant,0,0,1.0
alfredo sauce,enchilada sauce,0,0,0.0
alfredo sauce,espresso,0,0,0.0
alfredo sauce,fat,0,0,0.0
alfredo sauce,fat free sour cream,0,0,0.0
alfredo sauce,feta,0,0,1.0
alfredo sauce,fettuccine,0,0,9.0
alfredo sauce,fillet,0,0,5.0
alfredo sauce,filling,0,0,0.0
alfredo sauce,fish sauce,0,0,0.0
alfredo sauce,floret,0,0,12.0
alfredo sauce,flour,0,0,7.0
alfredo sauce,fraiche,0,0,0.0
alfredo sauce,fresh basil leaf,0,0,2.0
alfredo sauce,fresh cilantro leaf,0,0,0.0
alfredo sauce,fresh lemon juice,0,0,4.0
alfredo sauce,fresh lemon rind,0,0,0.0
alfredo sauce,fresh lime juice,0,0,0.0
alfredo sauce,fresh mint leaf,0,0,0.0
alfredo sauce,fresh orange juice,0,0,0.0
alfredo sauce,fresh parsley leaf,0,0,1.0
alfredo sauce,fresh thyme leave,0,0,0.0
alfredo sauce,frosting,0,0,0.0
alfredo sauce,frozen whipped topping,0,0,0.0
alfredo sauce,fruit,0,0,0.0
alfredo sauce,garlic,0,0,33.0
alfredo sauce,garlic powder,0,0,21.0
alfredo sauce,gelatin,0,0,0.0
alfredo sauce,ghee,0,0,0.0
alfredo sauce,ginger,0,0,0.0
alfredo sauce,gingerroot,0,0,0.0
alfredo sauce,gorgonzola,0,0,1.0
alfredo sauce,graham cracker crumbs,0,0,0.0
alfredo sauce,granular,0,0,0.0
alfredo sauce,granules,0,0,1.0
alfredo sauce,grapes,0,0,0.0
alfredo sauce,gravy,0,0,0.0
alfredo sauce,green food coloring,0,0,0.0
alfredo sauce,greens,0,0,1.0
alfredo sauce,grenadine,0,0,0.0
alfredo sauce,guacamole,0,0,0.0
alfredo sauce,gum,0,0,0.0
alfredo sauce,half-and-half,0,0,0.0
alfredo sauce,half-and-half cream,0,0,2.0
alfredo sauce,halves,0,0,4.0
alfredo sauce,ham,0,0,7.0
alfredo sauce,hamburger,0,0,0.0
alfredo sauce,hazelnuts,0,0,0.0
alfredo sauce,heavy cream,0,0,4.0
alfredo sauce,heavy whipping cream,0,0,1.0
alfredo sauce,herbs,0,0,0.0
alfredo sauce,hoisin sauce,0,0,0.0
alfredo sauce,honey,0,0,1.0
alfredo sauce,horseradish,0,0,0.0
alfredo sauce,hot pepper sauce,0,0,0.0
alfredo sauce,hot sauce,0,0,1.0
alfredo sauce,ice,0,0,0.0
alfredo sauce,ice cube,0,0,0.0
alfredo sauce,italian dressing,0,0,3.0
alfredo sauce,italian salad dressing,0,0,1.0
alfredo sauce,italian seasoning,0,0,14.0
alfredo sauce,jalapeno,0,0,2.0
alfredo sauce,jam,0,0,0.0
alfredo sauce,jelly,0,0,0.0
alfredo sauce,juice,0,0,1.0
alfredo sauce,kahlua,0,0,0.0
alfredo sauce,kale,0,0,0.0
alfredo sauce,ketchup,0,0,0.0
alfredo sauce,kielbasa,0,0,0.0
alfredo sauce,krispies,0,0,0.0
alfredo sauce,lamb,0,0,0.0
alfredo sauce,lard,0,0,0.0
alfredo sauce,leek,0,0,0.0
alfredo sauce,lemon,0,0,3.0
alfredo sauce,lemon extract,0,0,1.0
alfredo sauce,lemon juice,0,0,1.0
alfredo sauce,lemon peel,0,0,0.0
alfredo sauce,lemon rind,0,0,0.0
alfredo sauce,lemon slice,0,0,0.0
alfredo sauce,lemongrass,0,0,0.0
alfredo sauce,lentils,0,0,0.0
alfredo sauce,lettuce,0,0,1.0
alfredo sauce,lettuce leaf,0,0,0.0
alfredo sauce,light cream,0,0,0.0
alfredo sauce,light sour cream,0,0,0.0
alfredo sauce,light soy sauce,0,0,0.0
alfredo sauce,lime,0,0,1.0
alfredo sauce,lime juice,0,0,1.0
alfredo sauce,linguine,0,0,8.0
alfredo sauce,liqueur,0,0,0.0
alfredo sauce,liquid smoke,0,0,2.0
alfredo sauce,loin,0,0,0.0
alfredo sauce,low sodium soy sauce,0,0,0.0
alfredo sauce,low-fat sour cream,0,0,0.0
alfredo sauce,macaroni,0,0,2.0
alfredo sauce,mace,0,0,0.0
alfredo sauce,mango,0,0,0.0
alfredo sauce,mangoes,0,0,0.0
alfredo sauce,margarine,0,0,2.0
alfredo sauce,marinara sauce,0,0,4.0
alfredo sauce,marinated artichoke hearts,0,0,1.0
alfredo sauce,marjoram,0,0,1.0
alfredo sauce,marmalade,0,0,0.0
alfredo sauce,marnier,0,0,0.0
alfredo sauce,marshmallows,0,0,0.0
alfredo sauce,masala,0,0,0.0
alfredo sauce,mayonnaise,0,0,3.0
alfredo sauce,meat,0,0,0.0
alfredo sauce,milk,0,0,23.0
alfredo sauce,mint,0,0,0.0
alfredo sauce,mint leaf,0,0,0.0
alfredo sauce,mirin,0,0,0.0
alfredo sauce,molasses,0,0,0.0
alfredo sauce,mushroom,0,0,39.0
alfredo sauce,mustard,0,0,7.0
alfredo sauce,mustard powder,0,0,0.0
alfredo sauce,nectar,0,0,0.0
alfredo sauce,nonfat dry milk powder,0,0,1.0
alfredo sauce,nonfat sour cream,0,0,0.0
alfredo sauce,nonstick cooking spray,0,0,3.0
alfredo sauce,noodles,0,0,35.0
alfredo sauce,nutmeg,0,0,6.0
alfredo sauce,nuts,0,0,1.0
alfredo sauce,oatmeal,0,0,0.0
alfredo sauce,oats,0,0,0.0
alfredo sauce,oil,0,0,56.0
alfredo sauce,okra,0,0,0.0
alfredo sauce,old bay seasoning,0,0,1.0
alfredo sauce,olive,0,0,6.0
alfredo sauce,onion,0,0,68.0
alfredo sauce,onion powder,0,0,1.0
alfredo sauce,onion soup mix,0,0,0.0
alfredo sauce,orange,0,0,0.0
alfredo sauce,orange juice,0,0,0.0
alfredo sauce,orange peel,0,0,0.0
alfredo sauce,orange rind,0,0,0.0
alfredo sauce,oregano,0,0,8.0
alfredo sauce,oregano leaf,0,0,0.0
alfredo sauce,oyster sauce,0,0,0.0
alfredo sauce,pancetta,0,0,2.0
alfredo sauce,paprika,0,0,5.0
alfredo sauce,parsley,0,0,21.0
alfredo sauce,parsley flakes,0,0,0.0
alfredo sauce,parsnips,0,0,0.0
alfredo sauce,pasta,0,0,65.0
alfredo sauce,pasta sauce,0,0,2.0
alfredo sauce,paste,0,0,1.0
alfredo sauce,pastry,0,0,0.0
alfredo sauce,pea,0,0,15.0
alfredo sauce,peaches,0,0,0.0
alfredo sauce,peanuts,0,0,0.0
alfredo sauce,pear,0,0,0.0
alfredo sauce,pecans,0,0,0.0
alfredo sauce,pectin,0,0,0.0
alfredo sauce,penne,0,0,4.0
alfredo sauce,pepper,0,0,95.0
alfredo sauce,peppercorn,0,0,0.0
alfredo sauce,peppercorns,0,0,0.0
alfredo sauce,pepperoni,0,0,1.0
alfredo sauce,pesto sauce,0,0,7.0
alfredo sauce,pickle,0,0,0.0
alfredo sauce,pie crust,0,0,0.0
alfredo sauce,pimiento,0,0,0.0
alfredo sauce,pineapple,0,0,0.0
alfredo sauce,pineapple juice,0,0,0.0
alfredo sauce,pistachios,0,0,0.0
alfredo sauce,pizza sauce,0,0,1.0
alfredo sauce,pods,0,0,1.0
alfredo sauce,popcorn,0,0,0.0
alfredo sauce,pork,0,0,1.0
alfredo sauce,potato,0,0,17.0
alfredo sauce,poultry seasoning,0,0,0.0
alfredo sauce,prawns,0,0,0.0
alfredo sauce,preserves,0,0,0.0
alfredo sauce,prosciutto,0,0,4.0
alfredo sauce,pudding,0,0,0.0
alfredo sauce,pumpkin,0,0,0.0
alfredo sauce,pure vanilla extract,0,0,0.0
alfredo sauce,puree,0,0,0.0
alfredo sauce,quinoa,0,0,0.0
alfredo sauce,radish,0,0,0.0
alfredo sauce,raisin,0,0,0.0
alfredo sauce,ranch dressing,0,0,0.0
alfredo sauce,raspberries,0,0,0.0
alfredo sauce,red chili powder,0,0,0.0
alfredo sauce,red food coloring,0,0,0.0
alfredo sauce,red pepper flakes,0,0,6.0
alfredo sauce,reduced sodium soy sauce,0,0,0.0
alfredo sauce,refrigerated crescent dinner rolls,0,0,1.0
alfredo sauce,relish,0,0,0.0
alfredo sauce,rhubarb,0,0,0.0
alfredo sauce,rib,0,0,0.0
alfredo sauce,rice,0,0,1.0
alfredo sauce,rind,0,0,0.0
alfredo sauce,rosemary,0,0,3.0
alfredo sauce,round,0,0,0.0
alfredo sauce,rum,0,0,0.0
alfredo sauce,saffron,0,0,0.0
alfredo sauce,sage,0,0,1.0
alfredo sauce,salami,0,0,1.0
alfredo sauce,salmon,0,0,4.0
alfredo sauce,salsa,0,0,2.0
alfredo sauce,salt,0,0,54.0
alfredo sauce,sauerkraut,0,0,0.0
alfredo sauce,sausage,0,0,15.0
alfredo sauce,scallion,0,0,1.0
alfredo sauce,scallops,0,0,2.0
alfredo sauce,schnapps,0,0,0.0
alfredo sauce,seasoned bread crumbs,0,0,0.0
alfredo sauce,seasoning,0,0,1.0
alfredo sauce,sec,0,0,0.0
alfredo sauce,seed,0,0,0.0
alfredo sauce,shallot,0,0,4.0
alfredo sauce,shell,0,0,3.0
alfredo sauce,sherry,0,0,0.0
alfredo sauce,shortening,0,0,0.0
alfredo sauce,shoulder,0,0,0.0
alfredo sauce,shrimp,0,0,20.0
alfredo sauce,sirloin,0,0,0.0
alfredo sauce,skewers,0,0,1.0
alfredo sauce,skinless chicken breast,0,0,0.0
alfredo sauce,soda,0,0,0.0
alfredo sauce,sour cream,0,0,10.0
alfredo sauce,soy sauce,0,0,1.0
alfredo sauce,soymilk,0,0,0.0
alfredo sauce,spaghetti,0,0,3.0
alfredo sauce,spaghetti sauce,0,0,6.0
alfredo sauce,spears,0,0,0.0
alfredo sauce,spice,0,0,2.0
alfredo sauce,spinach,0,0,44.0
alfredo sauce,spinach leaf,0,0,0.0
alfredo sauce,splenda sugar substitute,0,0,0.0
alfredo sauce,spread,0,0,1.0
alfredo sauce,sprig,0,0,0.0
alfredo sauce,sprinkles,0,0,0.0
alfredo sauce,sprout,0,0,0.0
alfredo sauce,starch,0,0,0.0
alfredo sauce,steak,0,0,1.0
alfredo sauce,stick,0,0,0.0
alfredo sauce,strawberry,0,0,0.0
alfredo sauce,sugar,0,0,2.0
alfredo sauce,sweetener,0,0,0.0
alfredo sauce,syrup,0,0,1.0
alfredo sauce,tabasco sauce,0,0,0.0
alfredo sauce,taco seasoning,0,0,0.0
alfredo sauce,taco seasoning mix,0,0,0.0
alfredo sauce,tahini,0,0,0.0
alfredo sauce,tarragon,0,0,0.0
alfredo sauce,tartar,0,0,0.0
alfredo sauce,tea,0,0,0.0
alfredo sauce,tenderloin,0,0,0.0
alfredo sauce,tenders,0,0,1.0
alfredo sauce,tequila,0,0,0.0
alfredo sauce,teriyaki sauce,0,0,0.0
alfredo sauce,thighs,0,0,2.0
alfredo sauce,thyme,0,0,6.0
alfredo sauce,tofu,0,0,0.0
alfredo sauce,tomato,0,0,37.0
alfredo sauce,tomato juice,0,0,0.0
alfredo sauce,tomato sauce,0,0,8.0
alfredo sauce,tomato soup,0,0,0.0
alfredo sauce,tortellini,0,0,13.0
alfredo sauce,tortillas,0,0,5.0
alfredo sauce,tuna,0,0,2.0
alfredo sauce,turkey,0,0,3.0
alfredo sauce,turmeric,0,0,0.0
alfredo sauce,turmeric powder,0,0,0.0
alfredo sauce,unsweetened cocoa powder,0,0,0.0
alfredo sauce,vanilla,0,0,0.0
alfredo sauce,vanilla essence,0,0,0.0
alfredo sauce,vanilla extract,0,0,0.0
alfredo sauce,vanilla ice cream,0,0,0.0
alfredo sauce,vanilla instant pudding mix,0,0,0.0
alfredo sauce,vegetable oil cooking spray,0,0,1.0
alfredo sauce,vegetable shortening,0,0,0.0
alfredo sauce,vegetable stock,0,0,1.0
alfredo sauce,vegetables,0,0,5.0
alfredo sauce,vermouth,0,0,0.0
alfredo sauce,vinegar,0,0,4.0
alfredo sauce,vodka,0,0,0.0
alfredo sauce,wafers,0,0,0.0
alfredo sauce,walnuts,0,0,0.0
alfredo sauce,water,0,0,9.0
alfredo sauce,watermelon,0,0,0.0
alfredo sauce,wedge,0,0,1.0
alfredo sauce,weed,0,0,0.0
alfredo sauce,wheat germ,0,0,0.0
alfredo sauce,whip,0,0,0.0
alfredo sauce,whipped cream,0,0,0.0
alfredo sauce,whipped topping,0,0,0.0
alfredo sauce,whipping cream,0,0,0.0
alfredo sauce,whiskey,0,0,0.0
alfredo sauce,white cake mix,0,0,0.0
alfredo sauce,wine,0,0,15.0
alfredo sauce,wings,0,0,0.0
alfredo sauce,worcestershire sauce,0,0,2.0
alfredo sauce,wrappers,0,0,0.0
alfredo sauce,yeast,0,0,2.0
alfredo sauce,yellow cake mix,0,0,0.0
alfredo sauce,yellow squash,0,0,3.0
alfredo sauce,yogurt,0,0,0.0
alfredo sauce,yolk,0,0,0.0
alfredo sauce,zest,0,0,2.0
alfredo sauce,zucchini,0,0,7.0
allspice,almond,0,0,50.0
allspice,almond extract,0,0,11.0
allspice,amaretto,0,0,0.0
allspice,apple,0,0,170.0
allspice,apple juice,0,0,29.0
allspice,applesauce,0,0,87.0
allspice,apricot,0,0,17.0
allspice,artichoke hearts,0,0,1.0
allspice,arugula,0,0,0.0
allspice,asparagus,0,0,1.0
allspice,avocado,0,0,7.0
allspice,baby spinach leaf,0,0,0.0
allspice,bacon,0,0,21.0
allspice,bacon bits,0,0,0.0
allspice,baguette,0,0,1.0
allspice,baking powder,0,0,348.0
allspice,banana,0,0,61.0
allspice,barbecue sauce,0,0,5.0
allspice,barley,0,0,1.0
allspice,basil,0,0,18.0
allspice,basil leaf,0,0,2.0
allspice,bay leaf,0,0,113.0
allspice,bean,0,0,87.0
allspice,beef,0,0,133.0
allspice,beef bouillon cube,0,0,6.0
allspice,beef stock,0,0,13.0
allspice,beer,0,0,20.0
allspice,beets,0,0,6.0
allspice,berries,0,0,4.0
allspice,biscuits,0,0,4.0
allspice,bisquick,0,0,2.0
allspice,bisquick baking mix,0,0,1.0
allspice,blackberries,0,0,2.0
allspice,blueberries,0,0,26.0
allspice,boneless chicken breast,0,0,4.0
allspice,boneless skinless chicken breast,0,0,17.0
allspice,bouillon,0,0,8.0
allspice,bourbon,0,0,12.0
allspice,bran,0,0,13.0
allspice,brandy,0,0,21.0
allspice,bread,0,0,41.0
allspice,breadcrumb,0,0,54.0
allspice,brisket,0,0,7.0
allspice,broccoli,0,0,2.0
allspice,broth,0,0,94.0
allspice,browns,0,0,0.0
allspice,buns,0,0,6.0
allspice,butter,0,0,566.0
allspice,buttermilk,0,0,75.0
allspice,butternut squash,0,0,16.0
allspice,cabbage,0,0,33.0
allspice,cacao,0,0,0.0
allspice,cajun seasoning,0,0,2.0
allspice,cake,0,0,1.0
allspice,candies,0,0,4.0
allspice,capers,0,0,7.0
allspice,capsicum,0,0,1.0
allspice,cardamom,0,0,82.0
allspice,carrot,0,0,119.0
allspice,cashews,0,0,2.0
allspice,catsup,0,0,3.0
allspice,cauliflower,0,0,6.0
allspice,cayenne,0,0,44.0
allspice,celery,0,0,42.0
allspice,cereal,0,0,9.0
allspice,cheese,0,0,148.0
allspice,cherry,0,0,23.0
allspice,chestnuts,0,0,3.0
allspice,chicken,0,0,34.0
allspice,chicken bouillon cube,0,0,2.0
allspice,chicken breast,0,0,16.0
allspice,chicken pieces,0,0,9.0
allspice,chicken stock,0,0,25.0
allspice,chickpeas,0,0,14.0
allspice,chile,0,0,10.0
allspice,chili,0,0,26.0
allspice,chili powder,0,0,85.0
allspice,chili sauce,0,0,5.0
allspice,chip,0,0,42.0
allspice,chives,0,0,10.0
allspice,chocolate,0,0,22.0
allspice,chops,0,0,21.0
allspice,choy,0,0,0.0
allspice,chuck,0,0,14.0
allspice,chunks,0,0,8.0
allspice,chutney,0,0,7.0
allspice,cider,0,0,56.0
allspice,cilantro,0,0,43.0
allspice,cilantro leaf,0,0,2.0
allspice,cinnamon,0,0,1069.0
allspice,clams,0,0,0.0
allspice,clove,0,0,781.0
allspice,cocoa,0,0,17.0
allspice,cocoa powder,0,0,5.0
allspice,coconut,0,0,32.0
allspice,coffee,0,0,29.0
allspice,concentrate,0,0,18.0
allspice,condensed cream of chicken soup,0,0,0.0
allspice,condensed cream of mushroom soup,0,0,0.0
allspice,cooked chicken breast,0,0,0.0
allspice,cookies,0,0,2.0
allspice,cooking spray,0,0,26.0
allspice,coriander,0,0,74.0
allspice,coriander leaf,0,0,0.0
allspice,coriander powder,0,0,1.0
allspice,corn,0,0,14.0
allspice,corn flakes,0,0,2.0
allspice,cornflour,0,0,4.0
allspice,cornmeal,0,0,12.0
allspice,cornstarch,0,0,45.0
allspice,couscous,0,0,16.0
allspice,crabmeat,0,0,1.0
allspice,cracker,0,0,13.0
allspice,cranberries,0,0,62.0
allspice,cranberry juice,0,0,3.0
allspice,cream,0,0,11.0
allspice,cream of celery soup,0,0,0.0
allspice,cream of chicken soup,0,0,0.0
allspice,cream of mushroom soup,0,0,1.0
allspice,creamer,0,0,8.0
allspice,creole seasoning,0,0,1.0
allspice,crisco,0,0,7.0
allspice,crumb,0,0,0.0
allspice,crushed red pepper flakes,0,0,22.0
allspice,cucumber,0,0,21.0
allspice,cumin,0,0,175.0
allspice,cumin powder,0,0,3.0
allspice,currants,0,0,18.0
allspice,curry powder,0,0,29.0
allspice,dates,0,0,31.0
allspice,dill,0,0,15.0
allspice,dogs,0,0,0.0
allspice,dough,0,0,8.0
allspice,dried italian seasoning,0,0,0.0
allspice,dried onion flakes,0,0,4.0
allspice,dried oregano leaf,0,0,0.0
allspice,dried parsley flakes,0,0,6.0
allspice,dried thyme leaf,0,0,5.0
allspice,dry onion soup mix,0,0,0.0
allspice,egg,0,0,646.0
allspice,egg substitute,0,0,11.0
allspice,egg white,0,0,57.0
allspice,eggplant,0,0,13.0
allspice,enchilada sauce,0,0,0.0
allspice,espresso,0,0,1.0
allspice,fat,0,0,1.0
allspice,fat free sour cream,0,0,0.0
allspice,feta,0,0,0.0
allspice,fettuccine,0,0,0.0
allspice,fillet,0,0,15.0
allspice,filling,0,0,10.0
allspice,fish sauce,0,0,1.0
allspice,floret,0,0,0.0
allspice,flour,0,0,724.0
allspice,fraiche,0,0,1.0
allspice,fresh basil leaf,0,0,2.0
allspice,fresh cilantro leaf,0,0,4.0
allspice,fresh lemon juice,0,0,36.0
allspice,fresh lemon rind,0,0,6.0
allspice,fresh lime juice,0,0,24.0
allspice,fresh mint leaf,0,0,8.0
allspice,fresh orange juice,0,0,15.0
allspice,fresh parsley leaf,0,0,8.0
allspice,fresh thyme leave,0,0,4.0
allspice,frosting,0,0,0.0
allspice,frozen whipped topping,0,0,0.0
allspice,fruit,0,0,15.0
allspice,garlic,0,0,128.0
allspice,garlic powder,0,0,68.0
allspice,gelatin,0,0,5.0
allspice,ghee,0,0,1.0
allspice,ginger,0,0,458.0
allspice,gingerroot,0,0,23.0
allspice,gorgonzola,0,0,1.0
allspice,graham cracker crumbs,0,0,3.0
allspice,granular,0,0,5.0
allspice,granules,0,0,8.0
allspice,grapes,0,0,1.0
allspice,gravy,0,0,1.0
allspice,green food coloring,0,0,1.0
allspice,greens,0,0,5.0
allspice,grenadine,0,0,0.0
allspice,guacamole,0,0,1.0
allspice,gum,0,0,1.0
allspice,half-and-half,0,0,15.0
allspice,half-and-half cream,0,0,2.0
allspice,halves,0,0,46.0
allspice,ham,0,0,11.0
allspice,hamburger,0,0,5.0
allspice,hazelnuts,0,0,4.0
allspice,heavy cream,0,0,41.0
allspice,heavy whipping cream,0,0,4.0
allspice,herbs,0,0,1.0
allspice,hoisin sauce,0,0,0.0
allspice,honey,0,0,125.0
